id,reviews_title,reviews_rating,brand,reviews_text,reviews_date,reviews_username
AVphgVaX1cnluZ0-DR74,High Quality Tablet,5,Amazon,"Amazon has a great way of stream-lining their platform, operating system, and design style all within this 1 tablet; great product!",2017-03-17T00:00:00.000Z,QuitaJMitch
AV1YnRtnglJLPUi8IJmV,Best Cover for Kindle,5,Amazon,This is a must have for the kindle. Great quality & texture.,2017-05-02T00:00:00.000Z,Joy21
AVphgVaX1cnluZ0-DR74,it doesn't work good and very slow,4,Amazon,It doesn't work good and it is very slow and that ability is not a good working tablet I would not recommend it,2016-02-26T00:00:00.000Z,blair
AVphgVaX1cnluZ0-DR74,Great cheap device,5,Amazon,Purchased this device for my son and really enjoyed it. Ended up buying another after a day of using the device.Pros:- Fast boot time- Clear & sharp display- Long battery life- Light weightCons:- Adds on lock screen- Inability to remove apps from the home screen (Can only move them to a folder)- Screen shows more fingerprints then say an Ipad or Nexus deviceOverall this has been a great device and hasnt had any issues. I play Game of War on the device and watch Hulu/Netflix for the majority of my use. For an Ebook is it smaller but does the job.,2015-12-08T00:00:00.000Z,Tyler651
AV1YE_muvKc47QAVgpwE,Best Electronic TV Product Around,5,Amazon Fire Tv,Better then advertised and am amazed with the quality/ performance,2017-03-06T00:00:00.000Z,Tony
AVphPmHuilAPnD_x3E5h,Nice and easy to read. Good lighting,5,Amazon,"I like it. However, when reading the page number is not shown. Also unable to use the dictionary. Still in the 'new' stage.",2015-03-13T00:00:00.000Z,NetaF
AVpjEN4jLJeJML43rpUe,Excellent tablet Christmas gift for my niece,5,Amazon,Very pleased with the quality of this tablet and I was fortunate that it was on sale at the time of purchase,2017-02-14T00:00:00.000Z,chris
AVpfl8cLLJeJML43AE3S,A nice gadget,5,Amazon,"Better then I thought, very useful and easy to use. Set up was a snap and works great",2017-09-23T00:00:00.000Z,matrix
AVsRjfwAU2_QcyX9PHqe,Must have!,5,Amazon,"These are great. This is my second Paperwhite and second charger. Thinking about a third, fourth...because while putting fiction on one and non-fiction on other have been thinking how great to have a Kindle dedicated just to recipes, another to health books etc would be marvelous",2017-05-15T00:00:00.000Z,Mom goes to school
AV1YE_muvKc47QAVgpwE,Great device!,5,Amazon Fire Tv,I have apple tv and this thing is way better. I do have prime.,2016-03-25T00:00:00.000Z,Sjs007
AV1YE_muvKc47QAVgpwE,Great buy,5,Amazon Fire Tv,Firebox is awesome! Would recommend to everyone. Great option.,2017-04-15T00:00:00.000Z,Mom1
AVqkIhwDv8e3D1O-lebb,Great for streaming video,5,Amazon,I bought my fire tablet during the Christmas sale season for a great price to replace my aging iPad. I am really impressed with the speed of downloads and the quality of the video. I added an inexpensive SD card to download videos and shows. It is great for travel.,2017-01-06T00:00:00.000Z,Firetablet
AVqVGWLKnnc1JgDc3jF1,Love it,4,Amazon,My granddaughter loves it. She is disabled and is actually learning her site words from school from the books app. Being ADHD she can sit for along time playing. Love that it is geared for kids.,2017-03-25T00:00:00.000Z,Dooneymama
AV1YE_muvKc47QAVgpwE,Very good Cable alternative,4,Amazon Fire Tv,"These Fire TV boxes are a bit bigger then the Fire stick but carry much more processing power and memory. There is virtually no lag when using the standard Fire apps, and only a small amount when using 3rd party apps (Kodi). There are tons of tutorial online to get the most out of your Fire TV.",2016-10-10T00:00:00.000Z,James
AVphgVaX1cnluZ0-DR74,Great features.,5,Amazon,My kids found this very easy to use. The Kindle has great features.,2015-12-28T00:00:00.000Z,MomofThree
AVphgVaX1cnluZ0-DR74,Great tablet,4,Amazon,Great little tablet for taken on my commute to work.,2015-12-30T00:00:00.000Z,montiy
AVqVGWLKnnc1JgDc3jF1,Awesome,5,Amazon,My son is a huge fan of it and I love that I can control what he watches and plays,2017-01-06T00:00:00.000Z,Chris
AVqkIhwDv8e3D1O-lebb,Doesn't stay on,1,Amazon,I bought this on line as a gift. The unit does not stay on and I cannot get in touch with anyone to get the unit repaired,2017-01-05T00:00:00.000Z,debbie
AVpfl8cLLJeJML43AE3S,"Great item for everyone, beginners to experts",5,Amazon,"Amazon Echo is my new favorite , I love Alexia, sound is great. I use timer in kitchen, making list, checking weather where my loved one's live, and stock market.",2016-12-14T00:00:00.000Z,Trixie
AV1YE_muvKc47QAVgpwE,Amazon tv best product ever,5,Amazon Fire Tv,Amazon tv is really to use. Recommend product.....,2017-04-22T00:00:00.000Z,Surge
AVphgVaX1cnluZ0-DR74,Fast and simple,5,Amazon,My step son never really used a tablet before and he has no problem picking this up and just using it.,2016-01-30T00:00:00.000Z,Keaton213
AV1YE_muvKc47QAVgpwE,Amazing,5,Amazon Fire Tv,"Links to your Amazon Prime account and you can watch thousands of movies, tv shows and get endless apps.",2016-12-31T00:00:00.000Z,Nattysimps
AVphgVaX1cnluZ0-DR74,Love this tablet!,5,Amazon,"Small and lightweight. Easy to use! I can read, search the web or check in on social media on this device.",2016-06-03T00:00:00.000Z,ernie
AVpfl8cLLJeJML43AE3S,Great product....awesome if you have amazon prime,4,Amazon,Great for the cook or germ aphobic in your life...hands free...very fun and handy..awesome music,2016-12-14T00:00:00.000Z,Randall
AVphgVaX1cnluZ0-DR74,So much device for such a low price,5,Amazon,"I must say I have always been making jokes about Amazon and their devices, but after getting the Amazon Fire 7, I must admit I have been wrong. This little device is amazing for such a low price. You honestly get a lot for your money, and I can definitely recommend it to people who want a good tablet without spending $100+ on one.",2015-12-01T00:00:00.000Z,MarieNYC
AVphgVaX1cnluZ0-DR74,Great for the Price,3,Amazon,"Because the Amazon Fire 7 is a very inexpensive tablet, you cant really expect much out of it or compare it to an iPad. It is a great budget tablet for very light gaming and watching videos. My primary use for it is for video consumption.",2016-09-10T00:00:00.000Z,boots
AVpfl8cLLJeJML43AE3S,Alexa - What is the?,5,Amazon,"Hi Alexa who is the best team in the NFL? Alexa's response, that is the Green Bay Packers!!",2016-12-23T00:00:00.000Z,Cinjin
AVphgVaX1cnluZ0-DR74,Great Deal!,5,Amazon,Very happy with this gift for my kids! Easy to use and it was a great deal!,2015-12-16T00:00:00.000Z,JBaB
AVphgVaX1cnluZ0-DR74,Great screen resolution,5,Amazon,I bought 2 for my 4 and 5 year old and thet love it.,2016-01-15T00:00:00.000Z,Tyler
AVpfpK8KLJeJML43BCuD,Okay!?,2,Amazon Echo,just okay! Product was for my girlfriend. Doesn't appear she uses it much except to steam music. Most of the questions I ask it I get nothing. I like Siri better.,2016-08-27T00:00:00.000Z,BuckS
AVpfl8cLLJeJML43AE3S,I don't know a lot about it .,5,Amazon,I purchased the Echo as a gift for someone else who seams to be enjoying the product.,2016-06-27T00:00:00.000Z,elitebuyer
AVpfl8cLLJeJML43AE3S,Awesome Alexa,5,Amazon,"Made life so much easy... reads news, weather, time, shopping list, to do list.. without us having to look at phones... awesome product",2016-10-14T00:00:00.000Z,Dusa
AVqkIhwDv8e3D1O-lebb,great multi use tablet,5,Amazon,My daughter gets great use with this tablet. She loves to read so she gets best of both worlds. She can get her books and surf the web. Fsntastic buy,2017-01-18T00:00:00.000Z,bluicagun
AVphgVaX1cnluZ0-DR74,Got a Great Deal!,4,Amazon,For the little price I paid this was a good buy for the kids. I prefer the Amazon tablets for my kids so they can be more involved with reading.,2015-12-06T00:00:00.000Z,LeviathanMN
AV1YE_muvKc47QAVgpwE,Great,5,Amazon Fire Tv,This is the best media box for Kodi on a budget. Works great and everything loads just fine,2016-09-02T00:00:00.000Z,Nick
AVpfl8cLLJeJML43AE3S,"Useful, versatile and fun!",5,Amazon,"I've had my eye on the Echo for a few months now. I didn't realize Best Buy had got them in stock until I was discussing with the sales person. I decided to give it a try. Set up was so easy. The voice recognition has been excellent. Alexa hears and appropriately responds to all of my requests, as well as my husband's. It really comes in handy in the mornings, as I can request news and entertainment while getting ready for the day. I can review my daily schedule, adjust it, make lists and so much more. Integration with IFTTT works great. The amount of easily available content is wonderful. While I don't have any smart devices such as lights or thermostats yet, I am planning for them, and will be able to use the Echo to control them.",2016-04-02T00:00:00.000Z,Labby
AV1YE_muvKc47QAVgpwE,will buy again,5,Amazon Fire Tv,Had some freezing. But still works good. Will buy another one for a bedrooms..,2015-12-11T00:00:00.000Z,sweetjones225
AV1YnRtnglJLPUi8IJmV,Excellent Reader,5,Amazon,This kindle is much better than the original version. The back light makes it easy to reader in low light.,2015-07-04T00:00:00.000Z,Mikki
AVpfl8cLLJeJML43AE3S,Awesome gadget!!,5,Amazon,"Awesome to have, verry convient. I would like to have one in every room.",2017-08-08T00:00:00.000Z,Loso
AVphgVaX1cnluZ0-DR74,"Goog for e-mail, and all others use",5,Amazon,Love it very much thanks. I use my table for banking,2015-12-28T00:00:00.000Z,donna
AVphgVaX1cnluZ0-DR74,Gift for girlfriend,4,Amazon,Good tablet for Facebook and games. Clean quick and she says it ok..ehhh,2016-08-06T00:00:00.000Z,Hrd2stp
AVphgVaX1cnluZ0-DR74,Five Stars,5,Amazon,My son loves this thing hasn't put it down yet keeps him entertained,2016-12-07T00:00:00.000Z,Tezdaman288
AVphgVaX1cnluZ0-DR74,decent tablet,4,Amazon,for 50 this one of the better tablets you can get as its fairly fast and has a solid display.,2016-12-14T00:00:00.000Z,SuperNaw1
AVqVGWLKnnc1JgDc3jF1,Great tablet for my grandson,5,Amazon,"He loves it. He likes the camera and the apps, going to have to get one my granddaughter too.",2016-09-02T00:00:00.000Z,Kingoftheworld
AV1YnRtnglJLPUi8IJmV,Marvelous,4,Amazon,"The main criticism/feedback I have about all electronics has to do with batteries. I feel all batteries could be replaceable (& rechargeable, of course). This is not always the case. So, unless electronic recycling is available, feasible & non-damaging to the planet; that's a bit of a blow. I still feel, technology is great &this is no exception. Downloading non-Kindle items is a little more involved; but still possible. I've used &like the feature of downloading my own documents. I've done more reading than I have in many months due to the Kindle. It's easy to read anywhere. Font size &back lighting are adjustable which creates an ideal reading situation, regardless of circumstances. Wasn't sure about the size (6""); after reading 4-5 books; the size is perfect in my hand.",2016-12-03T00:00:00.000Z,GoodStuff
AVphgVaX1cnluZ0-DR74,great for a cheaper alternative,4,Amazon,bought 2 for our granddaughters (7 and 9) and they worked fine however the connection to the charger wore out after a couple of months and are no longer able to be charged. I would recommend adult supervision when connecting the charger for a child.,2016-10-26T00:00:00.000Z,buckunlv
AVqkIhwDv8e3D1O-lebb,Great e-reader,5,Amazon,Love this Kindle. It is my fourth kindle and it is best one yet.,2016-12-24T00:00:00.000Z,Darcan
AVqkIhwDv8e3D1O-lebb,Great for reading,5,Amazon,So easy to download and then read. Enjoy reading that I can take anywhere without the heaviness of a book,2017-02-19T00:00:00.000Z,Crafty
AVqkIhwDv8e3D1O-lebb,Great features!,4,Amazon,"The Amazon Fire Hd8 has great features. The size is perfect to carry anywhere. Excellent apps and accessible to books, movies, games etc. Clear screen. it was very quick and easy to setup and begin using.",2016-11-18T00:00:00.000Z,AG025
AV1YnRtnglJLPUi8IJmV,Great reader,5,Amazon,I'm glad that I did purchase this Amazon - Kindle Paperwhite - Black.It is really easy to use.,2015-11-04T00:00:00.000Z,user
AVqkIdntQMlgsOJE6fuB,Handy!!!,5,Amazon,"The battery lasts very long. This saves me so much space at home!! I take it with me everywhere gym, work, long trips!! Very happy with my purchase...",2017-09-01T00:00:00.000Z,Narek
AVphgVaX1cnluZ0-DR74,Easy to use,5,Amazon,I would highly recommend this as a beginner tablet.,2015-12-28T00:00:00.000Z,Pops
AV1YE_muvKc47QAVgpwE,Great add on to smart tv !,4,Amazon Fire Tv,On the way away from cable ! Cable has increased in price for not any thing new .,2017-08-18T00:00:00.000Z,OldschoolEd
AVphgVaX1cnluZ0-DR74,Great value,4,Amazon,It's a good cheap tablet. The ads on the lock screen are a major downfall.,2015-12-28T00:00:00.000Z,Treedoctor27
AVphgVaX1cnluZ0-DR74,Love it!,5,Amazon,This is a great product. Easy to use and very user friendly.,2015-12-12T00:00:00.000Z,susan
AVqVGWLKnnc1JgDc3jF1,Great tablet for kids,5,Amazon,Easy to use for a 5 year old. She loves it. I just don't like that my amazon account is linked to her tablet.,2017-01-06T00:00:00.000Z,Htownes32
AVqVGWQDv8e3D1O-ldFr,Nice,5,Amazon,I had an older Fire and I must say thus one is definitely an upgrade. Speed of browser and apps opening is faster. Color choices are nice !,2017-07-20T00:00:00.000Z,CollegeMom
AVphgVaX1cnluZ0-DR74,This is a great tablet for anyone to use,4,Amazon,This is a great tablet for anyone to use. This is a wonderful product to purchase.,2016-08-09T00:00:00.000Z,KING
AVphgVaX1cnluZ0-DR74,Great small tablet,4,Amazon,"I bought one for myself and really liked it.Bought this one for wife, so far shes pleased.perfect size for purse and portability.",2016-07-11T00:00:00.000Z,beardedone
AVphgVaX1cnluZ0-DR74,Nice color tablet,4,Amazon,Gift for my wife. She likes it a lot. very happy with it. Thinks it is better than the Samsung she was using. Great buy for the money.,2016-12-30T00:00:00.000Z,gr8mp
AVpidLjVilAPnD_xEVpI,Great tablet.,5,Amazon Fire,This was bought as a gift for my wife. She loves it very much. She uses it every day and it helps her relax. I am so happy that we found something she enjoys so much. It's screen is a good size and doesn't hurt one's eyes. It is easy to flow through the apps on the tablet. Thanks...,2017-07-16T00:00:00.000Z,woody
